Age,Uncertainty,Landform,Sigma
12.20702141,0.37123817,Outer Pleta Naua,2 sigma
12.51091511,0.358862655,Outer Pleta Naua,2 sigma
12.83466467,0.082079944,Outer Pleta Naua,2 sigma
12.63012983,0.4449828,Outer Pleta Naua,2 sigma
12.51220415,0.333772983,Outer Pleta Naua,2 sigma
12.22853673,0.609590898,Outer Pleta Naua,2 sigma
12.25890467,0.488569454,Outer Pleta Naua,2 sigma
12.45841757,0.152518754,Outer Pleta Naua,2 sigma
12.67804306,0.291682146,Outer Pleta Naua,2 sigma
12.72622271,0.195057332,Outer Pleta Naua,2 sigma
12.63518883,0.192446367,Outer Pleta Naua,2 sigma
12.75886563,0.291507023,Outer Pleta Naua,2 sigma
12.3805066,0.191084405,Outer Pleta Naua,2 sigma
12.67557103,0.147705599,Outer Pleta Naua,2 sigma
12.33082425,0.147484853,Outer Pleta Naua,2 sigma
12.40634737,0.065484312,Outer Pleta Naua,2 sigma
12.26698911,0.269994862,Outer Pleta Naua,2 sigma
12.64164179,0.247339348,Outer Pleta Naua,2 sigma
12.33140283,0.247156157,Outer Pleta Naua,2 sigma
12.54722143,0.393043057,Outer Pleta Naua,2 sigma
12.51263279,0.36136298,Outer Pleta Naua,2 sigma
12.03692347,0.194726139,Outer Pleta Naua,2 sigma
12.43534765,0.297514584,Outer Pleta Naua,2 sigma
12.56379397,0.296403969,Outer Pleta Naua,2 sigma
12.41248848,0.258387173,Outer Pleta Naua,2 sigma
12.38535365,0.478066801,Outer Pleta Naua,2 sigma
12.29679064,0.559997513,Outer Pleta Naua,2 sigma
12.62100788,0.349215897,Outer Pleta Naua,2 sigma
12.75091357,0.125652504,Outer Pleta Naua,2 sigma
12.24214934,0.550590843,Outer Pleta Naua,2 sigma
12.6831352,0.480188369,Outer Pleta Naua,2 sigma
12.71642473,0.162567307,Outer Pleta Naua,2 sigma
12.56220658,0.424075061,Outer Pleta Naua,2 sigma
12.41892926,0.305731228,Outer Pleta Naua,2 sigma
12.38953524,0.175861661,Outer Pleta Naua,2 sigma
12.3322529,0.247445125,Outer Pleta Naua,2 sigma
12.54882814,0.540293134,Outer Pleta Naua,2 sigma
12.86245921,0.290361068,Outer Pleta Naua,2 sigma
12.52456252,0.301797135,Outer Pleta Naua,2 sigma
12.58335212,0.029847664,Outer Pleta Naua,2 sigma
12.57908108,0.02904367,Outer Pleta Naua,2 sigma
12.47365935,0.487304822,Outer Pleta Naua,2 sigma
12.22509203,0.250025906,Outer Pleta Naua,2 sigma
12.59948443,0.421021794,Outer Pleta Naua,2 sigma
12.76054683,0.283669224,Outer Pleta Naua,2 sigma
12.64882722,0.262415638,Outer Pleta Naua,2 sigma
12.4972529,0.112730775,Outer Pleta Naua,2 sigma
12.59470257,0.182963514,Outer Pleta Naua,2 sigma
12.63760179,0.454001166,Outer Pleta Naua,2 sigma
12.84989216,0.114953405,Outer Pleta Naua,2 sigma
12.58035121,0.306851471,Outer Pleta Naua,2 sigma
12.64930023,0.495095439,Outer Pleta Naua,2 sigma
12.63455033,0.376199244,Outer Pleta Naua,2 sigma
12.55108765,0.31760088,Outer Pleta Naua,2 sigma
12.66811021,0.303441043,Outer Pleta Naua,2 sigma
12.86245921,0.290361068,Outer Pleta Naua,2 sigma
12.6350222,0.121853522,Outer Pleta Naua,2 sigma
12.37610169,0.231804971,Outer Pleta Naua,2 sigma
12.87425904,0.230233864,Outer Pleta Naua,2 sigma
12.43601339,0.420761229,Outer Pleta Naua,2 sigma
12.92846093,0.123101179,Outer Pleta Naua,2 sigma
12.30469909,0.101017256,Outer Pleta Naua,2 sigma
12.81653843,0.181066065,Outer Pleta Naua,2 sigma
12.42772899,0.136213554,Outer Pleta Naua,2 sigma
12.22611189,0.292487681,Outer Pleta Naua,2 sigma
12.18523011,0.304389061,Outer Pleta Naua,2 sigma
12.83207174,0.067953646,Outer Pleta Naua,2 sigma
12.39970455,0.161087526,Outer Pleta Naua,2 sigma
12.5034423,0.440251788,Outer Pleta Naua,2 sigma
