"Age","Uncertainty","Landform","Sigma"
12.55157236,0.299321767393214,"Outer Pleta Naua","1 sigma"
12.4606684633333,0.310153190672348,"Outer Pleta Naua","1 sigma"
12.80842213,0.239223220443637,"Outer Pleta Naua","1 sigma"
12.3749649933333,0.359108365044577,"Outer Pleta Naua","1 sigma"
12.76745512,0.294639007807794,"Outer Pleta Naua","1 sigma"
12.7763079366667,0.351037511007112,"Outer Pleta Naua","1 sigma"
12.5703022733333,0.556271671574651,"Outer Pleta Naua","1 sigma"
12.4123186433333,0.346003752657839,"Outer Pleta Naua","1 sigma"
12.1826190833333,0.0890719686262356,"Outer Pleta Naua","1 sigma"
12.38974812,0.568589846489718,"Outer Pleta Naua","1 sigma"
12.37558656,0.369149560591578,"Outer Pleta Naua","1 sigma"
12.4941037333333,0.292004345435133,"Outer Pleta Naua","1 sigma"
12.7023825866667,0.239961152024202,"Outer Pleta Naua","1 sigma"
12.4310935466667,0.11484459395942,"Outer Pleta Naua","1 sigma"
12.3867296433333,0.384368188037844,"Outer Pleta Naua","1 sigma"
12.2912171633333,0.152115396381714,"Outer Pleta Naua","1 sigma"
12.6219373566667,0.363123391428799,"Outer Pleta Naua","1 sigma"
12.4664681933333,0.334695515479845,"Outer Pleta Naua","1 sigma"
12.43623037,0.23402214002824,"Outer Pleta Naua","1 sigma"
12.28049619,0.253658500238559,"Outer Pleta Naua","1 sigma"
12.6838118466667,0.305117110445422,"Outer Pleta Naua","1 sigma"
12.2377263633333,0.121358314934127,"Outer Pleta Naua","1 sigma"
12.6645422,0.269542687239446,"Outer Pleta Naua","1 sigma"
12.13582319,0.10212214986577,"Outer Pleta Naua","1 sigma"
12.3950770833333,0.298687128859771,"Outer Pleta Naua","1 sigma"
12.5198038266667,0.463417779694888,"Outer Pleta Naua","1 sigma"
12.7151892866667,0.29986848213474,"Outer Pleta Naua","1 sigma"
12.72775972,0.229002090707492,"Outer Pleta Naua","1 sigma"
12.1376666433333,0.325150280835048,"Outer Pleta Naua","1 sigma"
12.8027136766667,0.311686172727127,"Outer Pleta Naua","1 sigma"
12.4010095733333,0.352264536765571,"Outer Pleta Naua","1 sigma"
12.6069996766667,0.392148128488454,"Outer Pleta Naua","1 sigma"
12.4242399233333,0.287777620083278,"Outer Pleta Naua","1 sigma"
12.5644105166667,0.237057278835651,"Outer Pleta Naua","1 sigma"
12.3644127466667,0.519908544062459,"Outer Pleta Naua","1 sigma"
12.54731729,0.359647226179527,"Outer Pleta Naua","1 sigma"
12.7846191933333,0.222654321371802,"Outer Pleta Naua","1 sigma"
12.5435838766667,0.294390368662959,"Outer Pleta Naua","1 sigma"
12.4616124466667,0.429105935515166,"Outer Pleta Naua","1 sigma"
12.3599438633333,0.301019364976064,"Outer Pleta Naua","1 sigma"
12.5515569266667,0.354230439323097,"Outer Pleta Naua","1 sigma"
12.6087001233333,0.277200672549137,"Outer Pleta Naua","1 sigma"
12.5222530433333,0.294056433733318,"Outer Pleta Naua","1 sigma"
12.6879430633333,0.333389427669805,"Outer Pleta Naua","1 sigma"
12.54174191,0.639039645714259,"Outer Pleta Naua","1 sigma"
12.7702159,0.188840080922626,"Outer Pleta Naua","1 sigma"
12.7996529766667,0.180538346319393,"Outer Pleta Naua","1 sigma"
12.5188664366667,0.450893349345176,"Outer Pleta Naua","1 sigma"
12.2613683366667,0.0446363214148486,"Outer Pleta Naua","1 sigma"
12.5986587333333,0.171267767990107,"Outer Pleta Naua","1 sigma"
12.4979639033333,0.327711205781346,"Outer Pleta Naua","1 sigma"
12.4110586466667,0.422724774066808,"Outer Pleta Naua","1 sigma"
12.5539170466667,0.369595301731917,"Outer Pleta Naua","1 sigma"
12.5962577733333,0.225784375368634,"Outer Pleta Naua","1 sigma"
12.5136206233333,0.385533483120008,"Outer Pleta Naua","1 sigma"
12.6070489533333,0.400385670771328,"Outer Pleta Naua","1 sigma"
12.4620772366667,0.138059903949254,"Outer Pleta Naua","1 sigma"
12.4952936366667,0.409654875228476,"Outer Pleta Naua","1 sigma"
12.5206843466667,0.425175340514314,"Outer Pleta Naua","1 sigma"
12.1084297366667,0.19965047562492,"Outer Pleta Naua","1 sigma"
12.3664535866667,0.527263719906593,"Outer Pleta Naua","1 sigma"
12.5691930666667,0.352886407062951,"Outer Pleta Naua","1 sigma"
12.7642068733333,0.187070091159376,"Outer Pleta Naua","1 sigma"
12.5299741166667,0.360621568230451,"Outer Pleta Naua","1 sigma"
12.67380185,0.300328409178674,"Outer Pleta Naua","1 sigma"
12.7555983466667,0.261965768545226,"Outer Pleta Naua","1 sigma"
12.7083693033333,0.135777994389746,"Outer Pleta Naua","1 sigma"
12.7608299933333,0.283032284749934,"Outer Pleta Naua","1 sigma"
12.4952603866667,0.489507709047172,"Outer Pleta Naua","1 sigma"
12.9161734333333,0.147463679564832,"Outer Pleta Naua","1 sigma"
12.6084486566667,0.208122870614491,"Outer Pleta Naua","1 sigma"
12.5959073633333,0.394828888994974,"Outer Pleta Naua","1 sigma"
12.6991200866667,0.342437888303208,"Outer Pleta Naua","1 sigma"
12.52964817,0.488230709001561,"Outer Pleta Naua","1 sigma"
12.76307163,0.190020212335138,"Outer Pleta Naua","1 sigma"
12.3878193966667,0.504778366700035,"Outer Pleta Naua","1 sigma"
12.2429499433333,0.265769393161051,"Outer Pleta Naua","1 sigma"
12.2516335866667,0.151535408508816,"Outer Pleta Naua","1 sigma"
12.3502852333333,0.352574177204129,"Outer Pleta Naua","1 sigma"
12.6268767133333,0.38006890043491,"Outer Pleta Naua","1 sigma"
12.5236705966667,0.219475885921732,"Outer Pleta Naua","1 sigma"
12.3124560966667,0.160463109271746,"Outer Pleta Naua","1 sigma"
12.63891269,0.19856956813682,"Outer Pleta Naua","1 sigma"
12.8472332833333,0.0494249247792623,"Outer Pleta Naua","1 sigma"
12.1749013,0.179417485986364,"Outer Pleta Naua","1 sigma"
12.8647562566667,0.0937231511946894,"Outer Pleta Naua","1 sigma"
12.3853558666667,0.479183274887374,"Outer Pleta Naua","1 sigma"
12.5886119533333,0.238211674543839,"Outer Pleta Naua","1 sigma"
12.47383742,0.332167413365851,"Outer Pleta Naua","1 sigma"
12.5249630733333,0.427288830447809,"Outer Pleta Naua","1 sigma"
