Soum d'Ech Outer,28.75974148,2.051195781,2.051195781,L-83
Soum d'Ech Outer,27.91543679,2.046147233,2.046147233,L-84
Soum d'Ech Outer,26.38417484,2.037868913,2.037868913,L-85
Soum d'Ech Inner,27.71435546,2.044995406,2.044995406,L-86
Soum d'Ech Inner,28.84715755,2.051738008,2.051738008,L-87
Soum d'Ech Inner,26.80706268,2.040041409,2.040041409,L-88
Soum d'Ech Inner,27.12126414,2.04171186,2.04171186,L-89
Soum d'Ech Inner,26.84592186,2.040245405,2.040245405,L-90
Soum d'Ech Inner,27.55845354,2.044115801,2.044115801,L-91
Soum d'Ech Inner,25.34141501,2.032885182,2.032885182,L-92
Soum d'Ech Inner,29.01879638,2.052813275,2.052813275,L-93
Soum d'Ech Inner,27.1615861,2.0419297,2.0419297,L-94
Soum d'Ech Inner,29.23086424,2.054161229,2.054161229,L-95
Soum d'Ech Inner,23.83669743,2.026636066,2.026636066,L-96
Soum d'Ech Inner,25.63963799,2.034256124,2.034256124,L-97
Soum d'Ech Outer,23.64776143,2.025930541,2.025930541,L-98
Soum d'Ech Outer,25.98260714,2.03588667,2.03588667,L-99
Soum d'Ech Inner,18.47426868,2.013548725,2.013548725,L-100
Tallada ,3.836257637,2.051445358,2.051445358,T-01
Tallada ,2.432898424,2.060616595,2.060616595,T-02
Tallada ,3.117641817,2.056024811,2.056024811,T-03
Tallada ,3.580312829,2.053048171,2.053048171,T-04
Tallada ,4.590953236,2.046901788,2.046901788,T-05
Tallada ,5.820542772,2.040087032,2.040087032,T-06
Tallada ,5.213785016,2.043358462,2.043358462,T-07
Tallada ,4.590953236,2.046901788,2.046901788,T-08
Tallada ,3.673149388,2.052463182,2.052463182,T-09
Tallada ,4.141681137,2.049573682,2.049573682,T-10
Tallada ,3.41744643,2.054084366,2.054084366,T-11
Tallada ,3.673149388,2.052463182,2.052463182,T-12
Tallada ,3.533619021,2.053343955,2.053343955,T-13
Tallada ,1.580236371,2.066643418,2.066643418,T-14
Tallada ,1.713747295,2.065677205,2.065677205,T-15
Tallada ,2.842474902,2.057843361,2.057843361,T-16
Tallada ,3.580312829,2.053048171,2.053048171,T-17
Tallada ,2.432898424,2.060616595,2.060616595,T-18
Tallada ,3.486974307,2.053640467,2.053640467,T-19
Tallada ,2.728095833,2.058609837,2.058609837,T-20
Tallada ,2.546517965,2.059839335,2.059839335,T-21
Tallada ,3.603329349,2.052902754,2.052902754,T-22
Tallada ,3.696214136,2.052318482,2.052318482,T-23
Tallada ,4.972810981,2.044707172,2.044707172,T-24
Tallada ,3.51063863,2.053489908,2.053489908,T-25
Tallada ,4.16499083,2.049432673,2.049432673,T-26
Tallada ,2.659746268,2.059070816,2.059070816,T-27
Tallada ,2.91110679,2.057386419,2.057386419,T-28
Tallada ,3.486974307,2.053640467,2.053640467,T-29
Tallada ,3.719990364,2.052169585,2.052169585,T-30
Tallada ,3.071432199,2.056327696,2.056327696,T-31
Tallada ,3.325142868,2.054677234,2.054677234,T-32
Tallada ,1.825537564,2.064874604,2.064874604,T-33
Tallada ,2.796550865,2.058150363,2.058150363,T-34
Tallada ,6.287234014,2.037692507,2.037692507,T-35
Tallada ,3.325142868,2.054677234,2.054677234,T-36
Tallada ,4.448510847,2.047738417,2.047738417,T-37
Tallada ,3.048689917,2.056477135,2.056477135,T-38
Tallada ,1.981980611,2.063761254,2.063761254,T-39
Tallada ,3.025959288,2.056626742,2.056626742,T-40
Tallada ,3.117641817,2.056024811,2.056024811,T-41
Tallada ,5.044821716,2.044301195,2.044301195,T-42
Tallada ,2.957149627,2.057081123,2.057081123,T-43
Tallada ,4.141681137,2.049573682,2.049573682,T-44
Tallada ,3.650096625,2.05260806,2.05260806,T-45
Tallada ,3.140419483,2.055875886,2.055875886,T-46
Tallada ,5.286188283,2.042958713,2.042958713,T-47
Tallada ,5.601065195,2.041249765,2.041249765,T-48
Tallada ,3.025959288,2.056626742,2.056626742,T-49
Tallada ,4.519674872,2.047319218,2.047319218,T-50
Tallada ,4.000671709,2.050432257,2.050432257,T-51
Tallada ,4.471982358,2.047599887,2.047599887,T-52
Tallada ,4.000671709,2.050432257,2.050432257,T-53
Tallada ,3.696214136,2.052318482,2.052318482,T-54
Tallada ,4.638773889,2.046623104,2.046623104,T-55
Tallada ,2.751358695,2.058453447,2.058453447,T-56
Tallada ,4.685931253,2.046349364,2.046349364,T-57
Tallada ,3.803307655,2.051649947,2.051649947,T-58
Tallada ,3.348027348,2.054529868,2.054529868,T-59
Tallada ,2.713049891,2.058711124,2.058711124,T-60
Tallada ,3.050067905,2.056468073,2.056468073,T-61
Tallada ,2.659063304,2.059075433,2.059075433,T-62
Tallada ,2.771894884,2.0583156,2.0583156,T-63
Tallada ,3.282179682,2.05495457,2.05495457,T-64
Tallada ,4.048564644,2.050139579,2.050139579,T-65
Tallada ,3.034912388,2.056567785,2.056567785,T-66
Tallada ,2.783536278,2.058237547,2.058237547,T-67
